"Hash","string"
"c00f16b6","Huh?! We should have been able to defeat you.
Never mind. Let's make sure it wasn't just a fluke!"
"e04fc85","Ouch..."
"b04f7cc","Argh..."
"c04f9bf","What the...?!"
"904f4e6","Right, now that we've warmed up..."
"a04f659","Yeah, time for the real thing, Kuro-rin."
"704f180","I'm not gonna hold back, Kuro-cchi!"
"91d53d18","Argh..."
"94d541d1","Urgh..."
"93d5407e","(Kuro-rin...can you stand?)"
"96d54537","(Kuro-cchi...I think so.)"
"95d54344","Argh!"
"98d5481d","Urgh!"
"97d546aa","It ain't over 'til it's over!"
"8ad53213","Don't give up yet!"
"7d33d737","Argh..."
"7e33d8aa","Urgh..."
"7f33da1d","(Kuro-rin...it's impossible.)"
"7833cf18","(Kuro-cchi...I need a break.)"
"7933d08b","Well. That was interesting."
"7a33d27e","Indeed."
"7b33d3d1","Okay, let's go home."
"7433c8ec","See ya."
"2f617ce3","Huh? Is that a human I see?"
"30617e56","Have you come in search of treasure?"
"31617fc9","Unfortunately there isn't any actual treasure here anymore."
"326181bc","But there are some valuable things that might be of interest
to a pirate enthusiast..."
"3361832f","That's right. When I say pirate enthusiast, I'm talking
about this BlackGatomon right here!"
"34618482","If you find any interesting pirate-related items, it would
be great if you could bring them to me."
"35618675","I'll buy them for a fair price.
Think it over!"
"73678288","You found some pirate junk!"
"76678741","Pick it up.
Don't pick it up."
"756785ee","Your inventory is full. You couldn't pick it up."
"78678aa7","You got one Red Pirate Flag."
"77678934","You got one Red Pirate Glove."
"7a678d8d","You got one Red Pirate Bandanna."
"79678c1a","You got one Dark Pirate Flag."
"6c677783","You got one Dark Pirate Box."
"6b677610","You got one Dark Pirate Rope."
"6e653c72","You got one Blue Pirate Flag."
"6f653de5","You got one Blue Pirate Shirt."
"6c65392c","You got one Blue Pirate Bottle."
"6d653a9f","You got one Gold Pirate Mug."
"108a3af5","How did it go? Got anything for me?"
"d8a363c","Oh!
You got three colors of pirate flags!"
"e8a37af","Oh!
You got a dark pirate set!"
"b8a32d6","Oh!
You got a red pirate set!"
"c8a3449","Oh!
You got a blue pirate set!"
"98a2ff0","Oh!
You got a Gold Pirate Mug!"
"a8a3163","You deserve a special bonus."
"178a45fa","You got 2,000 <icon>BIT</icon>!"
"188a476d","You got 5,000 <icon>BIT</icon>!"
"958d4a8b","You got 10,000 <icon>BIT</icon>!"
"948d4918","Which will you give me?"
"978d4dd1","Okay, it's a deal!"
"968d4c7e","You got 100 <icon>BIT</icon>!"
"998d5137","You got 200 <icon>BIT</icon>!"
"988d4f44","You got 300 <icon>BIT</icon>!"
"9b8d541d","Bring me more! Bring me more!"
"9a8d52aa","Huh? Are you quitting?"
"9b20d11c","Oh, you're here."
"9e20d5d5","Just as I thought."
"9d20d462","This is Faulty Ex Machina."
"9820cc43","It's a valley made of mechanical moving blocks."
"9720cad0","Do you see those huge gears? Both they and this ground are
made from ancient technology."
"9a20cfa9","Up ahead is the control room that moves the ground.
I think you can change the path layout from there."
"9920ce36","I think that explains everything."
"a420df67","I think so, Kuro-cchi."
"a320ddf4","Kuro-rin, do you think the human hasn't realized who we are?"
"961e8a86","Because you've changed from black to blue?
Can't you fix that?"
"971e8c79","No, it's no use trying! I just have to accept being blue!"
"941e87a0","I was only kidding.
Shall we go home?"
"951e8913","Just in case {0} has forgotten us, let's
remind 'em who we are."
"9a1e9132","We've Digivolved.
In our effort to become the strongest of all!"
"9b1e92a5","We weren't quite strong enough last time, but you're no
match for us now."
"981e8dec","Let's give 'em a taste of our ferocious power!"
"991e8f5f","Hahaha! Back for more?
Fine, we'll fight until you learn your lesson!"
"5cc8b237","Huh... What the...?"
"5dc8b3aa","Urgh... Argh..."
"5ec8b51d","(Kuro-rin...did I screw up somehow?)"
"57c8aa18","(Kuro-cchi...I don't think so.)"
"58c8ab8b","Right, we've warmed up now!"
"59c8ad7e","Oh yeah! We'd only just Digivolved, so weren't quite ready
yet!"
"5ac8aed1","Now it's time for the real thing!
Come on, Kuro-rin!"
"53c8a3ec","I've got this! Kuro-cchi!
Argh!"
"40e264ca","No...way..."
"3fe26357","Not...again..."
"3ee261e4","(Kuro-rin...how about...we try...one more time...?)"
"3de26071","(Kuro-cchi...I could...just about...handle it...)"
"3ce25e9e","Whoa!"
"3be25d2b","Such strength!"
"3ae25bb8","Oh no, we're not done yet!"
"39e259c5","Did you think we'd finished?
We haven't, not by a long way!"
"ed99d785","(Kuro-rin...this is not good...)"
"ea99d2cc","(Kuro-cchi...yeah...it's bad...)"
"eb99d4bf","(Oh... My body... It's...)"
"e899cfe6","(Hold on... How can this be?)"
"e999d159","No way? We...we've Digivolved!"
"e699cc80","How? I mean...just as we planned!"
"e799ce73","Now there's no way we'll lose!"
"f499e28a","Yeah, this is the end!"
"f599e47d","You're no match for us now!
There's only one possible outcome!"
"716a1818","Huh?! What the...?!"
"746a1cd1","But...we Digivolved?!"
"736a1b7e","(Kuro-rin...I guess we need to take things slowly?)"
"766a2037","(Kuro-cchi...back to the drawing board.)"
"756a1e44","Erm... What happened?
Did we fall asleep?"
"786a231d","Ye...yeah. I had a strange dream.
But I've already forgotten it."
"776a21aa","Shall we go home?"
"6a6a0d13","Yeah, let's go.
What a day."
"5e590cd9","You! Stop right there!"
"5b590800","Hmm..."
"5c5909f3","My apologies.
You may pass."
"61591192","You're still a child.
I'll leave you alone until you grow up."
"62591305","Hehehe, I've got my eye on you."
"5f590e4c","My name is BlackWarGrowlmon.
I am a hunter of black weapons."
"6059103f","I only fight black Digimon, or Digimon armed with black
weapons. That's just my style."
"655917de","Once I set my sights on you, there's no escape."
"665919b1","Let's make this a clean fight!"
"228bb57a","Urgh...
I'm actually glad."
"218bb387","I never expected such strength from a human's partner."
"208bb214","I admit that you're stronger than me, at least for now."
"1f8bb0a1","But I won't give up.
I'll never stop striving to become ever stronger."
"1e8baece","Sooner or later I will surpass you.
Hehe, you should prepare yourself for that day!"
"1d8bad5b","Take this."
"1c8babe8","You got Arcanalaminice!"
"1b8baa75","Can you make some space in your inventory?"
"cc559167","Oh, look who it is.
I admire your courage."
"cd5592da","But if you fail to defeat me, I will not allow you to pass."
"284de008","It's been a long time."
"2b4de4c1","I'm nothing like I was before. Do you care to find out?"
"2a4de36e","Let's fight.
I don't want to find out."
"2d4de827","Hmph, I thought I was ready, but I was clearly mistaken."
"2c4de6b4","No, I simply have to train harder."
"79a0b18a","Huh? Who is that?"
"78a0b017","Is...is it a human?"
"77a0aea4","Wow, it is!"
"76a0ad31","Or maybe..."
"75a0ab5e","No, it is a human!"
"74a0a9eb","Wow, a human!
I'm ClearAgumon!"
"73a0a878","I'm a black version of ToyAgumon.
People usually call me ToyAgumon (Black)."
"72a0a685","You can relax. We don't want to fight."
"71a0a512","But we would like to ask you something."
"749e6b74","I'll come straight out and just ask you...
Who do you think is the most popular?!"
"759e6ce7","ToyAgumon
ClearAgumon
ToyAgumon (Black)"
"33d77329","Huh? I didn't quite catch that.
Can you say it again?"
"4d5a55ac","Woohoo!!!"
"505a5a65","Huh?! No way!"
"4f5a58f2","I can't argue with that."
"4a5a50d3","You cannot be serious!"
"495a4f60","Ah..."
"ce45a379","Hmm...
I didn't expect ToyAgumon (Black) to be so shocked."
"cb459ea0","I'm sorry. I didn't realize it meant so much to him."
"cc45a013","Sorry to ask, but could you find ToyAgumon (Black) and bring
him back?"
"d145a832","I'm counting on you!"
"5b65ca9a","You've found ToyAgumon (Black)!"
"5a65c927","Hey, stay away from me!"
"5965c7b4","Approach quickly.
Walk over slowly.
Stay away."
"5865c5c1","ToyAgumon (Black) ran away!"
"5765c46e","ToyAgumon (Black) darted away!
You lost sight of him."
"5665c2fb","ToyAgumon (Black) ran into the sewer!"
"852edd07","You cornered ToyAgumon (Black)."
"862edefa","Toy Black! Cut it out! Just relax."
"872ee06d","Clear... You don't understand what it feels like...
to be an unpopular Digimon."
"802ed568","But..."
"812ed6db","We were both made as variations of ToyAgumon."
"822ed84e","At first we were popular because we were rare."
"832eda21","But people like going back to basics.
Our novelty wore off."
"7c2ecf3c","With nowhere to go, we ended up living in this sewer."
"7d2ed0af","Yeah...but we couldn't let go of our attachment to the
popularity we once had."
"a31ed1d","I'm sorry. It was stupid of us to argue about popularity."
"931ebaa","I didn't consider your feelings."
"831ea37","But...even so...you put me in last place.
That was the last straw!"
"731e844","Hey?! Come on!
Cut it out! Toy Black!"
"dcf028","Urgh... Did I lose?"
"3dcf4e1","Toy Black! Are you okay?!"
"2dcf30e","I...I think so."
"5dcf7c7","So? Have you changed your opinion of me?"
"4dcf654","It was a good effort.
You were so cool.
Hmm... Well..."
"7dcfb2d","Did you hear that, Toy Black?!
Let's get back to our life in the Drainage Path."
"6dcf9ba","Th...thank you.
I won't do anything that stupid ever again."
"f9dce523","Human, we're going back home."
"f8dce3b0","Please do come and visit us again."
"a32960c1","All right!"
"a0295c08","Seriously?! Why?!"
"a1295dfb","I agree with the human."
"a629659a","No! This isn't fair!"
"a729670d","Ah..."
"8605df54","I never expected ClearAgumon to take it so badly."
"8905e42d","I think I've messed up."
"8805e2ba","Could you find ClearAgumon and bring him back?"
"8305da9b","I'm counting on you!"
"ee3fb3cf","You found ClearAgumon!"
"ef3fb5a2","Why are you following me?!"
"f03fb715","Approach quickly.
Walk over slowly.
Stay away."
"e93fac10","ClearAgumon ran away!"
"ea3fad83","ClearAgumon darted away!
You lost sight of him."
"eb3faf76","ClearAgumon ran into the sewer!"
"1b591a02","You cornered ClearAgumon."
"1a5918af","ClearAgumon! Cut it out!
Just relax."
"1959173c","Toy Black... You don't understand what it feels like...
to be an unpopular Digimon."
"18591549","But..."
"175913d6","We were both made as variations of ToyAgumon."
"16591263","At first we were popular because we were rare."
"155910f0","But people like going back to basics.
Our novelty wore off."
"2459286d","With nowhere to go, we ended up living in this sewer."
"235926fa","Yeah...but we couldn't let go of our attachment to the
popularity we once had."
"1656d38c","I'm sorry. It was stupid of us to argue about popularity."
"1756d57f","I didn't consider your feelings."
"1856d6d2","But...even so...you put me in last place.
That was the last straw!"
"1956d845","Hey?! Come on!
Cut it out! ClearAgumon!"
"3176b01d","Urgh... No good..."
"2e76ab44","ClearAgumon! Are you okay?!"
"2f76ad37","I...I think so."
"2c76a87e","I never actually thought I could beat you, but have you
changed your opinion of me?"
"2d76a9d1","It was a good effort.
You were so cool.
Hmm... Well..."
"2a76a518","Did you hear that, ClearAgumon?!
Let's get back to our life in the Drainage Path."
"2b76a68b","Thank you.
I won't do anything that stupid ever again."
"2876a232","Human, we're going back home."
"2976a3a5","Please do come and visit us again."
"2fb10956","Ah, we've been waiting for you, human."
"2eb107e3","We want to give you these to apologize for all the trouble
we caused you."
"2db10670","You got Large Double Disk x 2!"
"34b11175","Oh... I can't give them to you?
It looks like your inventory is full."
"33b10f82","I feel there's a real bond between us now.
Come back and visit sometime."
"57e78b0b","Hi there, human. It's been a long time."
"58e78cfe","You can relax. We've been getting along great!"
"59e78e51","You can tell, right?"
"5ae78fc4","But there is just one thing we want to ask."
"5be791b7","Who do you think is the coolest?"
"d4c39a87","Wow, it's a human!
Is it a real one? Or a disguise?"
"d5c39c7a","This is Bony Resort.
It's a 24/7 resort for nutcases!"
"d6c39ded","That swirly hill is Bony Drive. There's some houses on it.
If you go to the very top, you'll find the Pink Stone House."
"cfc392e8","At the bottom of the hill is a lovely lake and tunnel.
The tunnel leads to a cemetery."
"d0c3945b","There's all sorts for you to enjoy here.
But I don't know if a human would find it fun."
"d1c395ce","To be honest, I'm not from around here.
But I fell in love with the place and decided to stay."
"d2c397a1","As for why I came here in the first place...
Well... Do you want to know?"
"cbc38cbc","Actually...someone sent me here to do some errands."
"ccc38e2f","But I lost the list with the instructions on it!"
"59c6aa9d","I still hope I can complete the errands one day."
"58c6a92a","If you happen to come across the list, do you think you
could bring it to me?"
"57c6a7b7","I'm sure I dropped it somewhere in Bony Resort.
So help me out if you think you've found it!"
"56c6a5c4","I'm sure I dropped it somewhere in Bony Resort.
So help me out if you think you've found it!"
"55c6a451","Have you found the list? Not yet?
Not that I'm bothered either way."
"9cef132c","There's a piece of paper on the ground."
"9fef17e5","Pick it up.
Don't pick it up."
"9eef1672","You got Shopping List 1!"
"99ef0e53","You got Shopping List 2!"
"98ef0ce0","You got Shopping List 3!"
"1dda60f9","Oh, have you found my list?!"
"1ada5c20","Let me see... Yeah, this is it!"
"1bda5d93","It's just..."
"20da65b2","The list had several pages.
This is only one of them."
"21da6725","You don't suppose they could've got scattered?!
I hate to trouble you, but..."
"1eda626c","You couldn't find all of them, could you?"
"1fda63df","If you're interested, I'd really appreciate it."
"38fd6936","Oh, have you found all of the pages?!"
"37fd6743","Let me see... Hmm..."
"36fd65d0","Oh, that's a shame..."
"3dfd70d5","I remember now. The list had three pages."
"3cfd6f62","I'd be great if you could find the last page."
"3bfd6d8f","You don't mind, do you? Only one more to go."
"468f1103","Oh, have you finally got them all?!"
"478f12f6","Yep, that's all three pages!"
"488f1469","Here goes..."
"498f15dc","Yay!"
"4a8f174f","The Tsukaimon tore up the list and threw it on the ground!"
"4b8f1922","The torn paper scattered like confetti."
"4c8f1a95","Congratulations!"
